x,y,z
-1685,-687,7
-1675,-687,7
-1665,-687,7
-1655,-687,7
-1645,-687,7
-1635,-687,7
-1625,-687,7
-1615,-687,7
-1605,-687,7
-1595,-687,7
-1585,-687,7
-1575,-687,7
-1565,-687,7
-1555,-687,7
-1545,-687,7
-1535,-687,7
-1525,-687,7
-1515,-687,7
-1505,-687,7
-1495,-687,7
-1485,-687,7
-1475,-687,7
-1465,-687,7
-1455,-687,7
-1445,-687,7
-1435,-687,7
-1425,-687,7
-1415,-687,7
-1405,-687,7
-1395,-687,7
-1385,-687,7
-1375,-687,7
-1365,-687,7
-1355,-687,7
-1345,-687,7
-1335,-687,7
-1325,-687,7
-1315,-687,7
-1305,-687,7
-1295,-687,7
-1285,-687,7
-1275,-687,7
-1265,-687,7
-1255,-687,7
-1245,-687,7
-1235,-687,7
-1225,-687,7
-1215,-687,7
-1205,-687,7
-1195,-687,7
-1185,-687,7
-1175,-687,7
-1165,-687,7
-1155,-687,7
-1145,-687,7
-1135,-687,7
-1125,-687,7
-1115,-687,7
-1105,-687,7
-1095,-687,7
-1085,-687,7
-1075,-687,7
-1065,-687,7
-1055,-687,7
-1045,-687,7
-1035,-687,7
-1025,-687,7
-1015,-687,7
-1005,-687,7
-995,-687,7
-985,-687,7
-975,-687,7
-965,-687,7
-955,-687,7
-3275,-677,8
-3265,-677,8
-3255,-677,8
-3245,-677,8
-3235,-677,8
-3225,-677,8
-3215,-677,8
-3205,-677,8
-3195,-677,8
-3185,-677,8
-3175,-677,8
-3165,-677,8
-3155,-677,8
-3145,-677,8
-3135,-677,8
-3125,-677,8
-3115,-677,8
-3105,-677,8
-3095,-677,8
-3085,-677,8
-3075,-677,8
-3065,-677,8
-3055,-677,8
-3045,-677,8
-3035,-677,8
-3025,-677,8
-3015,-677,8
-3005,-677,8
-2995,-677,8
-2985,-677,8
-2975,-677,8
-2965,-677,8
-2955,-677,8
-2945,-677,8
-2935,-677,8
-2925,-677,8
-2915,-677,8
-2905,-677,8
-2895,-677,8
-2885,-677,8
-2875,-677,8
-2865,-677,8
-2855,-677,8
-2845,-677,8
-2835,-677,8
-2825,-677,8
-2815,-677,8
-2805,-677,8
-2795,-677,8
-2785,-677,8
-2775,-677,8
-2765,-677,8
-2755,-677,8
-2745,-677,8
-2735,-677,8
-2725,-677,8
-2715,-677,8
-2705,-677,8
-2695,-677,8
-2685,-677,8
-2675,-677,8
-2665,-677,8
-2655,-677,8
-2645,-677,8
-2635,-677,8
-2625,-677,8
-2615,-677,8
-2605,-677,8
-2595,-677,8
-2585,-677,8
-2575,-677,8
-2565,-677,8
-2555,-677,8
-2545,-677,8
-2535,-677,8
-2525,-677,8
-2515,-677,8
-2505,-677,8
-2495,-677,8
-2485,-677,8
-2475,-677,8
-2465,-677,8
-2455,-677,8
-2445,-677,8
-2435,-677,8
-2425,-677,8
-2415,-677,8
-2405,-677,8
-2395,-677,8
-2385,-677,8
-2375,-677,8
-2365,-677,8
-2355,-677,8
-2345,-677,8
-2335,-677,8
-2325,-677,8
-2315,-677,8
-2305,-677,8
-2295,-677,8
-2285,-677,8
-2275,-677,8
-2265,-677,8
-2255,-677,8
-2245,-677,8
-2235,-677,8
-2225,-677,8
-2215,-677,8
-2205,-677,8
-2195,-677,8
-2185,-677,8
-2175,-677,8
-2165,-677,8
-2155,-677,8
-2145,-677,8
-2135,-677,8
-2125,-677,8
-2115,-677,8
-2105,-677,8
-2095,-677,8
-2085,-677,8
-2075,-677,8
-2065,-677,8
-2055,-677,8
-2045,-677,8
-2035,-677,8
-2025,-677,8
-2015,-677,8
-2005,-677,8
-1995,-677,8
-1985,-677,8
-1975,-677,8
-1965,-677,8
-1955,-677,8
-1945,-677,8
-1935,-677,8
-1925,-677,8
-1915,-677,8
-1905,-677,8
-1895,-677,8
-1885,-677,8
-1875,-677,8
-1865,-677,8
-1855,-677,8
-1845,-677,8
-1835,-677,8
-1825,-677,8
-1815,-677,8
-1805,-677,8
-1795,-677,8
-1785,-677,8
-1775,-677,8
-1765,-677,8
-1755,-677,8
-1745,-677,8
-1735,-677,8
-1725,-677,8
-1715,-677,8
-1705,-677,8
-1695,-677,8
-1685,-677,8
-1675,-677,8
-1665,-677,8
-1655,-677,8
-1645,-677,8
-1635,-677,8
-1625,-677,8
-1615,-677,8
-1605,-677,8
-1595,-677,8
-1585,-677,8
-1575,-677,8
-1565,-677,8
-1555,-677,8
-1545,-677,8
-1535,-677,8
-1525,-677,8
-1515,-677,8
-1505,-677,8
-1495,-677,8
-1485,-677,8
-1475,-677,8
-1465,-677,8
-1455,-677,8
-1445,-677,8
-1435,-677,8
-1425,-677,8
-1415,-677,8
-1405,-677,8
-1395,-677,8
-1385,-677,8
-1375,-677,8
-1365,-677,8
-1355,-677,8
-1345,-677,8
-1335,-677,8
-1325,-677,8
-1315,-677,8
-1305,-677,8
-1295,-677,8
-1285,-677,8
-1275,-677,8
-1265,-677,8
-1255,-677,8
-1245,-677,8
-1235,-677,8
-1225,-677,8
-1215,-677,8
-1205,-677,8
-1195,-677,8
-1185,-677,8
-1175,-677,8
-1165,-677,8
-1155,-677,8
-1145,-677,8
-1135,-677,8
-1125,-677,8
-1115,-677,8
-1105,-677,8
-1095,-677,8
-1085,-677,8
-1075,-677,8
-1065,-677,8
-1055,-677,8
-1045,-677,8
-1035,-677,8
-1025,-677,8
-1015,-677,8
-1005,-677,8
-995,-677,8
-985,-677,8
-975,-677,8
-965,-677,8
-955,-677,8
-3275,-667,9
-3265,-667,9
-3255,-667,9
-3245,-667,9
-3235,-667,9
-3225,-667,9
-3215,-667,9
-3205,-667,9
-3195,-667,9
-3185,-667,9
-3175,-667,9
-3165,-667,9
-3155,-667,9
-3145,-667,9
-3135,-667,9
-3125,-667,9
-3115,-667,9
-3105,-667,9
-3095,-667,9
-3085,-667,9
-3075,-667,9
-3065,-667,9
-3055,-667,9
-3045,-667,9
-3035,-667,9
-3025,-667,9
-3015,-667,9
-3005,-667,9
-2995,-667,9
-2985,-667,9
-2975,-667,9
-2965,-667,9
-2955,-667,9
-2945,-667,9
-2935,-667,9
-2925,-667,9
-2915,-667,9
-2905,-667,9
-2895,-667,9
-2885,-667,9
-2875,-667,9
-2865,-667,9
-2855,-667,9
-2845,-667,9
-2835,-667,9
-2825,-667,9
-2815,-667,9
-2805,-667,9
-2795,-667,9
-2785,-667,9
-2775,-667,9
-2765,-667,9
-2755,-667,9
-2745,-667,9
-2735,-667,9
-2725,-667,9
-2715,-667,9
-2705,-667,9
-2695,-667,9
-2685,-667,9
-2675,-667,9
-2665,-667,9
-2655,-667,9
-2645,-667,9
-2635,-667,9
-2625,-667,9
-2615,-667,9
-2605,-667,9
-2595,-667,9
-2585,-667,9
-2575,-667,9
-2565,-667,9
-2555,-667,9
-2545,-667,9
-2535,-667,9
-2525,-667,9
-2515,-667,9
-2505,-667,9
-2495,-667,9
-2485,-667,9
-2475,-667,9
-2465,-667,9
-2455,-667,9
-2445,-667,9
-2435,-667,9
-2425,-667,9
-2415,-667,9
-2405,-667,9
-2395,-667,9
-2385,-667,9
-2375,-667,9
-2365,-667,9
-2355,-667,9
-2345,-667,9
-2335,-667,9
-2325,-667,9
-2315,-667,9
-2305,-667,9
-2295,-667,9
-2285,-667,9
-2275,-667,9
-2265,-667,9
-2255,-667,9
-2245,-667,9
-2235,-667,9
-2225,-667,9
-2215,-667,9
-2205,-667,9
-2195,-667,9
-2185,-667,9
-2175,-667,9
-2165,-667,9
-2155,-667,9
-2145,-667,9
-2135,-667,9
-2125,-667,9
-2115,-667,9
-2105,-667,9
-2095,-667,9
-2085,-667,9
-2075,-667,9
-2065,-667,9
-2055,-667,9
-2045,-667,9
-2035,-667,9
-2025,-667,9
-2015,-667,9
-2005,-667,9
-1995,-667,9
-1985,-667,9
-1975,-667,9
-1965,-667,9
-1955,-667,9
-1945,-667,9
-1935,-667,9
-1925,-667,9
-1915,-667,9
-1905,-667,9
-1895,-667,9
-1885,-667,9
-1875,-667,9
-1865,-667,9
-1855,-667,9
-1845,-667,9
-1835,-667,9
-1825,-667,9
-1815,-667,9
-1805,-667,9
-1795,-667,9
-1785,-667,9
-1775,-667,9
-1765,-667,9
-1755,-667,9
-1745,-667,9
-1735,-667,9
-1725,-667,9
-1715,-667,9
-1705,-667,9
-1695,-667,9
-1685,-667,9
-1675,-667,9
-1665,-667,9
-1655,-667,9
-1645,-667,9
-1635,-667,9
-1625,-667,9
-1615,-667,9
-1605,-667,9
-1595,-667,9
-1585,-667,9
-1575,-667,9
-1565,-667,9
-1555,-667,9
-1545,-667,9
-1535,-667,9
-1525,-667,9
-1515,-667,9
-1505,-667,9
-1495,-667,9
-1485,-667,9
-1475,-667,9
-1465,-667,9
-1455,-667,9
-1445,-667,9
-1435,-667,9
-1425,-667,9
-1415,-667,9
-1405,-667,9
-1395,-667,9
-1385,-667,9
-1375,-667,9
-1365,-667,9
-1355,-667,9
-1345,-667,9
-1335,-667,9
-1325,-667,9
-1315,-667,9
-1305,-667,9
-1295,-667,9
-1285,-667,9
-1275,-667,9
-1265,-667,9
-1255,-667,9
-1245,-667,9
-1235,-667,9
-1225,-667,9
-1215,-667,9
-1205,-667,9
-1195,-667,9
-1185,-667,9
-1175,-667,9
-1165,-667,9
-1155,-667,9
-1145,-667,9
-1135,-667,9
-1125,-667,9
-1115,-667,9
-1105,-667,9
-1095,-667,9
-1085,-667,9
-1075,-667,9
-1065,-667,9
-1055,-667,9
-1045,-667,9
-1035,-667,9
-1025,-667,9
-1015,-667,9
-1005,-667,9
-995,-667,9
-985,-667,9
-975,-667,9
-965,-667,9
-955,-667,9
-3275,-657,10
-3265,-657,10
-3255,-657,10
-3245,-657,10
-3235,-657,10
-3225,-657,10
-3215,-657,10
-3205,-657,10
-3195,-657,10
-3185,-657,10
-3175,-657,10
-3165,-657,10
-3155,-657,10
-3145,-657,10
-3135,-657,10
-3125,-657,10
-3115,-657,10
-3105,-657,10
-3095,-657,10
-3085,-657,10
-3075,-657,10
-3065,-657,10
-3055,-657,10
-3045,-657,10
-3035,-657,10
-3025,-657,10
-3015,-657,10
-3005,-657,10
-2995,-657,10
-2985,-657,10
-2975,-657,10
-2965,-657,10
-2955,-657,10
-2945,-657,10
-2935,-657,10
-2925,-657,10
-2915,-657,10
-2905,-657,10
-2895,-657,10
-2885,-657,10
-2875,-657,10
-2865,-657,10
-2855,-657,10
-2845,-657,10
-2835,-657,10
-2825,-657,10
-2815,-657,10
-2805,-657,10
-2795,-657,10
-2785,-657,10
-2775,-657,10
-2765,-657,10
-2755,-657,10
-2745,-657,10
-2735,-657,10
-2725,-657,10
-2715,-657,10
-2705,-657,10
-2695,-657,10
-2685,-657,10
-2675,-657,10
-2665,-657,10
-2655,-657,10
-2645,-657,10
-2635,-657,10
-2625,-657,10
-2615,-657,10
-2605,-657,10
-2595,-657,10
-2585,-657,10
-2575,-657,10
-2565,-657,10
-2555,-657,10
-2545,-657,10
-2535,-657,10
-2525,-657,10
-2515,-657,10
-2505,-657,10
-2495,-657,10
-2485,-657,10
-2475,-657,10
-2465,-657,10
-2455,-657,10
-2445,-657,10
-2435,-657,10
-2425,-657,10
-2415,-657,10
-2405,-657,10
-2395,-657,10
-2385,-657,10
-2375,-657,10
-2365,-657,10
-2355,-657,10
-2345,-657,10
-2335,-657,10
-2325,-657,10
-2315,-657,10
-2305,-657,10
-2295,-657,10
-2285,-657,10
-2275,-657,10
-2265,-657,10
-2255,-657,10
-2245,-657,10
-2235,-657,10
-2225,-657,10
-2215,-657,10
-2205,-657,10
-2195,-657,10
-2185,-657,10
-2175,-657,10
-2165,-657,10
-2155,-657,10
-2145,-657,10
-2135,-657,10
-2125,-657,10
-2115,-657,10
-2105,-657,10
-2095,-657,10
-2085,-657,10
-2075,-657,10
-2065,-657,10
-2055,-657,10
-2045,-657,10
-2035,-657,10
-2025,-657,10
-2015,-657,10
-2005,-657,10
-1995,-657,10
-1985,-657,10
-1975,-657,10
-1965,-657,10
-1955,-657,10
-1945,-657,10
-1935,-657,10
-1925,-657,10
-1915,-657,10
-1905,-657,10
-1895,-657,10
-1885,-657,10
-1875,-657,10
-1865,-657,10
-1855,-657,10
-1845,-657,10
-1835,-657,10
-1825,-657,10
-1815,-657,10
-1805,-657,10
-1795,-657,10
-1785,-657,10
-1775,-657,10
-1765,-657,10
-1755,-657,10
-1745,-657,10
-1735,-657,10
-1725,-657,10
-1715,-657,10
-1705,-657,10
-1695,-657,10
-1685,-657,10
-1675,-657,10
-1665,-657,10
-1655,-657,10
-1645,-657,10
-1635,-657,10
-1625,-657,10
-1615,-657,10
-1605,-657,10
-1595,-657,10
-1585,-657,10
-1575,-657,10
-1565,-657,10
-1555,-657,10
-1545,-657,10
-1535,-657,10
-1525,-657,10
-1515,-657,10
-1505,-657,10
-1495,-657,10
-1485,-657,10
-1475,-657,10
-1465,-657,10
-1455,-657,10
-1445,-657,10
-1435,-657,10
-1425,-657,10
-1415,-657,10
-1405,-657,10
-1395,-657,10
-1385,-657,10
-1375,-657,10
-1365,-657,10
-1355,-657,10
-1345,-657,10
-1335,-657,10
-1325,-657,10
-1315,-657,10
-1305,-657,10
-1295,-657,10
-1285,-657,10
-1275,-657,10
-1265,-657,10
-1255,-657,10
-1245,-657,10
-1235,-657,10
-1225,-657,10
-1215,-657,10
-1205,-657,10
-1195,-657,10
-1185,-657,10
-1175,-657,10
-1165,-657,10
-1155,-657,10
-1145,-657,10
-1135,-657,10
-1125,-657,10
-1115,-657,10
-1105,-657,10
-1095,-657,10
-1085,-657,10
-1075,-657,10
-1065,-657,10
-1055,-657,10
-1045,-657,10
-1035,-657,10
-1025,-657,10
-1015,-657,10
-1005,-657,10
-995,-657,10
-985,-657,10
-975,-657,10
-965,-657,10
-955,-657,10
-3275,-647,11
-3265,-647,11
-3255,-647,11
-3245,-647,11
-3235,-647,11
-3225,-647,11
-3215,-647,11
-3205,-647,11
-3195,-647,11
-3185,-647,11
-3175,-647,11
-3165,-647,11
-3155,-647,11
-3145,-647,11
-3135,-647,11
-3125,-647,11
-3115,-647,11
-3105,-647,11
-3095,-647,11
-3085,-647,11
-3075,-647,11
-3065,-647,11
-3055,-647,11
-3045,-647,11
-3035,-647,11
-3025,-647,11
-3015,-647,11
-3005,-647,11
-2995,-647,11
-2985,-647,11
-2975,-647,11
-2965,-647,11
-2955,-647,11
-2945,-647,11
-2935,-647,11
-2925,-647,11
-2915,-647,11
-2905,-647,11
-2895,-647,11
-2885,-647,11
-2875,-647,11
-2865,-647,11
-2855,-647,11
-2845,-647,11
-2835,-647,11
-2825,-647,11
-2815,-647,11
-2805,-647,11
-2795,-647,11
-2785,-647,11
-2775,-647,11
-2765,-647,11
-2755,-647,11
-2745,-647,11
-2735,-647,11
-2725,-647,11
-2715,-647,11
-2705,-647,11
-2695,-647,11
-2685,-647,11
-2675,-647,11
-2665,-647,11
-2655,-647,11
-2645,-647,11
-2635,-647,11
-2625,-647,11
-2615,-647,11
-2605,-647,11
-2595,-647,11
-2585,-647,11
-2575,-647,11
-2565,-647,11
-2555,-647,11
-2545,-647,11
-2535,-647,11
-2525,-647,11
-2515,-647,11
-2505,-647,11
-2495,-647,11
-2485,-647,11
-2475,-647,11
-2465,-647,11
-2455,-647,11
-2445,-647,11
-2435,-647,11
-2425,-647,11
-2415,-647,11
-2405,-647,11
-2395,-647,11
-2385,-647,11
-2375,-647,11
-2365,-647,11
-2355,-647,11
-2345,-647,11
-2335,-647,11
-2325,-647,11
-2315,-647,11
-2305,-647,11
-2295,-647,11
-2285,-647,11
-2275,-647,11
-2265,-647,11
-2255,-647,11
-2245,-647,11
-2235,-647,11
-2225,-647,11
-2215,-647,11
-2205,-647,11
-2195,-647,11
-2185,-647,11
-2175,-647,11
-2165,-647,11
-2155,-647,11
-2145,-647,11
-2135,-647,11
-2125,-647,11
-2115,-647,11
-2105,-647,11
-2095,-647,11
-2085,-647,11
-2075,-647,11
-2065,-647,11
-2055,-647,11
-2045,-647,11
-2035,-647,11
-2025,-647,11
-2015,-647,11
-2005,-647,11
-1995,-647,11
-1985,-647,11
-1975,-647,11
-1965,-647,11
-1955,-647,11
-1945,-647,11
-1935,-647,11
-1925,-647,11
-1915,-647,11
-1905,-647,11
-1895,-647,11
-1885,-647,11
-1875,-647,11
-1865,-647,11
-1855,-647,11
-1845,-647,11
-1835,-647,11
-1825,-647,11
-1815,-647,11
-1805,-647,11
-1795,-647,11
-1785,-647,11
-1775,-647,11
-1765,-647,11
-1755,-647,11
-1745,-647,11
-1735,-647,11
-1725,-647,11
-1715,-647,11
-1705,-647,11
-1695,-647,11
-1685,-647,11
-1675,-647,11
-1665,-647,11
-1655,-647,11
-1645,-647,11
-1635,-647,11
-1625,-647,11
-1615,-647,11
-1605,-647,11
-1595,-647,11
-1585,-647,11
-1575,-647,11
-1565,-647,11
-1555,-647,11
-1545,-647,11
-1535,-647,11
-1525,-647,11
-1515,-647,11
-1505,-647,11
-1495,-647,11
-1485,-647,11
-1475,-647,11
-1465,-647,11
-1455,-647,11
-1445,-647,11
-1435,-647,11
-1425,-647,11
-1415,-647,11
-1405,-647,11
-1395,-647,11
-1385,-647,11
-1375,-647,11
-1365,-647,11
-1355,-647,11
-1345,-647,11
-1335,-647,11
-1325,-647,11
-1315,-647,11
-1305,-647,11
-1295,-647,11
-1285,-647,11
-1275,-647,11
-1265,-647,11
-1255,-647,11
-1245,-647,11
-1235,-647,11
-1225,-647,11
-1215,-647,11
-1205,-647,11
-1195,-647,11
-1185,-647,11
-1175,-647,11
-1165,-647,11
-1155,-647,11
-1145,-647,11
-1135,-647,11
-1125,-647,11
-1115,-647,11
-1105,-647,11
-1095,-647,11
-1085,-647,11
-1075,-647,11
-1065,-647,11
-1055,-647,11
-1045,-647,11
-1035,-647,11
-1025,-647,11
-1015,-647,11
-1005,-647,11
-995,-647,11
-985,-647,11
-975,-647,11
-965,-647,11
-955,-647,11
-3275,-637,12
-3265,-637,12
-3255,-637,12
-3245,-637,12
-3235,-637,12
-3225,-637,12
-3215,-637,12
-3205,-637,12
-3195,-637,12
-3185,-637,12
-3175,-637,12
-3165,-637,12
-3155,-637,12
-3145,-637,12
-3135,-637,12
-3125,-637,12
-3115,-637,12
-3105,-637,12
-3095,-637,12
-3085,-637,12
-3075,-637,12
-3065,-637,12
-3055,-637,12
-3045,-637,12
-3035,-637,12
-3025,-637,12
-3015,-637,12
-3005,-637,12
-2995,-637,12
-2985,-637,12
-2975,-637,12
-2965,-637,12
-2955,-637,12
-2945,-637,12
-2935,-637,12
-2925,-637,12
-2915,-637,12
-2905,-637,12
-2895,-637,12
-2885,-637,12
-2875,-637,12
-2865,-637,12
-2855,-637,12
-2845,-637,12
-2835,-637,12
-2825,-637,12
-2815,-637,12
-2805,-637,12
-2795,-637,12
-2785,-637,12
-2775,-637,12
-2765,-637,12
-2755,-637,12
-2745,-637,12
-2735,-637,12
-2725,-637,12
-2715,-637,12
-2705,-637,12
-2695,-637,12
-2685,-637,12
-2675,-637,12
-2665,-637,12
-2655,-637,12
-2645,-637,12
-2635,-637,12
-2625,-637,12
-2615,-637,12
-2605,-637,12
-2595,-637,12
-2585,-637,12
-2575,-637,12
-2565,-637,12
-2555,-637,12
-2545,-637,12
-2535,-637,12
-2525,-637,12
-2515,-637,12
-2505,-637,12
-2495,-637,12
-2485,-637,12
-2475,-637,12
-2465,-637,12
-2455,-637,12
-2445,-637,12
-2435,-637,12
-2425,-637,12
-2415,-637,12
-2405,-637,12
-2395,-637,12
-2385,-637,12
-2375,-637,12
-2365,-637,12
-2355,-637,12
-2345,-637,12
-2335,-637,12
-2325,-637,12
-2315,-637,12
-2305,-637,12
-2295,-637,12
-2285,-637,12
-2275,-637,12
-2265,-637,12
-2255,-637,12
-2245,-637,12
-2235,-637,12
-2225,-637,12
-2215,-637,12
-2205,-637,12
-2195,-637,12
-2185,-637,12
-2175,-637,12
-2165,-637,12
-2155,-637,12
-2145,-637,12
-2135,-637,12
-2125,-637,12
-2115,-637,12
-2105,-637,12
-2095,-637,12
-2085,-637,12
-2075,-637,12
-2065,-637,12
-2055,-637,12
-2045,-637,12
-2035,-637,12
-2025,-637,12
-2015,-637,12
-2005,-637,12
-1995,-637,12
-1985,-637,12
-1975,-637,12
-1965,-637,12
-1955,-637,12
-1945,-637,12
-1935,-637,12
-1925,-637,12
-1915,-637,12
-1905,-637,12
-1895,-637,12
-1885,-637,12
-1875,-637,12
-1865,-637,12
-1855,-637,12
-1845,-637,12
-1835,-637,12
-1825,-637,12
-1815,-637,12
-1805,-637,12
-1795,-637,12
-1785,-637,12
-1775,-637,12
-1765,-637,12
-1755,-637,12
-1745,-637,12
-1735,-637,12
-1725,-637,12
-1715,-637,12
-1705,-637,12
-1695,-637,12
-1685,-637,12
-1675,-637,12
-1665,-637,12
-1655,-637,12
-1645,-637,12
-1635,-637,12
-1625,-637,12
-1615,-637,12
-1605,-637,12
-1595,-637,12
-1585,-637,12
-1575,-637,12
-1565,-637,12
-1555,-637,12
-1545,-637,12
-1535,-637,12
-1525,-637,12
-1515,-637,12
-1505,-637,12
-1495,-637,12
-1485,-637,12
-1475,-637,12
-1465,-637,12
-1455,-637,12
-1445,-637,12
-1435,-637,12
-1425,-637,12
-1415,-637,12
-1405,-637,12
-1395,-637,12
-1385,-637,12
-1375,-637,12
-1365,-637,12
-1355,-637,12
-1345,-637,12
-1335,-637,12
-1325,-637,12
-1315,-637,12
-1305,-637,12
-1295,-637,12
-1285,-637,12
-1275,-637,12
-1265,-637,12
-1255,-637,12
-1245,-637,12
-1235,-637,12
-1225,-637,12
-1215,-637,12
-1205,-637,12
-1195,-637,12
-1185,-637,12
-1175,-637,12
-1165,-637,12
-1155,-637,12
-1145,-637,12
-1135,-637,12
-1125,-637,12
-1115,-637,12
-1105,-637,12
-1095,-637,12
-1085,-637,12
-1075,-637,12
-1065,-637,12
-1055,-637,12
-1045,-637,12
-1035,-637,12
-1025,-637,12
-1015,-637,12
-1005,-637,12
-995,-637,12
-985,-637,12
-975,-637,12
-965,-637,12
-955,-637,12
-3275,-627,13
-3265,-627,13
-3255,-627,13
-3245,-627,13
-3235,-627,13
-3225,-627,13
-3215,-627,13
-3205,-627,13
-3195,-627,13
-3185,-627,13
-3175,-627,13
-3165,-627,13
-3155,-627,13
-3145,-627,13
-3135,-627,13
-3125,-627,13
-3115,-627,13
-3105,-627,13
-3095,-627,13
-3085,-627,13
-3075,-627,13
-3065,-627,13
-3055,-627,13
-3045,-627,13
-3035,-627,13
-3025,-627,13
-3015,-627,13
-3005,-627,13
-2995,-627,13
-2985,-627,13
-2975,-627,13
-2965,-627,13
-2955,-627,13
-2945,-627,13
-2935,-627,13
-2925,-627,13
-2915,-627,13
-2905,-627,13
-2895,-627,13
-2885,-627,13
-2875,-627,13
-2865,-627,13
-2855,-627,13
-2845,-627,13
-2835,-627,13
-2825,-627,13
-2815,-627,13
-2805,-627,13
-2795,-627,13
-2785,-627,13
-2775,-627,13
-2765,-627,13
-2755,-627,13
-2745,-627,13
-2735,-627,13
-2725,-627,13
-2715,-627,13
-2705,-627,13
-2695,-627,13
-2685,-627,13
-2675,-627,13
-2665,-627,13
-2655,-627,13
-2645,-627,13
-2635,-627,13
-2625,-627,13
-2615,-627,13
-2605,-627,13
-2595,-627,13
-2585,-627,13
-2575,-627,13
-2565,-627,13
-2555,-627,13
-2545,-627,13
-2535,-627,13
-2525,-627,13
-2515,-627,13
-2505,-627,13
-2495,-627,13
-2485,-627,13
-2475,-627,13
-2465,-627,13
-2455,-627,13
-2445,-627,13
-2435,-627,13
-2425,-627,13
-2415,-627,13
-2405,-627,13
-2395,-627,13
-2385,-627,13
-2375,-627,13
-2365,-627,13
-2355,-627,13
-2345,-627,13
-2335,-627,13
-2325,-627,13
-2315,-627,13
-2305,-627,13
-2295,-627,13
-2285,-627,13
-2275,-627,13
-2265,-627,13
-2255,-627,13
-2245,-627,13
-2235,-627,13
-2225,-627,13
-2215,-627,13
-2205,-627,13
-2195,-627,13
-2185,-627,13
-2175,-627,13
-2165,-627,13
-2155,-627,13
-2145,-627,13
-2135,-627,13
-2125,-627,13
-2115,-627,13
-2105,-627,13
-2095,-627,13
-2085,-627,13
-2075,-627,13
-2065,-627,13
-2055,-627,13
-2045,-627,13
-2035,-627,13
-2025,-627,13
-2015,-627,13
-2005,-627,13
-1995,-627,13
-1985,-627,13
-1975,-627,13
-1965,-627,13
-1955,-627,13
-1945,-627,13
-1935,-627,13
-1925,-627,13
-1915,-627,13
-1905,-627,13
-1895,-627,13
-1885,-627,13
-1875,-627,13
-1865,-627,13
-1855,-627,13
-1845,-627,13
-1835,-627,13
-1825,-627,13
-1815,-627,13
-1805,-627,13
-1795,-627,13
-1785,-627,13
-1775,-627,13
-1765,-627,13
-1755,-627,13
-1745,-627,13
-1735,-627,13
-1725,-627,13
-1715,-627,13
-1705,-627,13
-1695,-627,13
-1685,-627,13
-1675,-627,13
-1665,-627,13
-1655,-627,13
-1645,-627,13
-1635,-627,13
-1625,-627,13
-1615,-627,13
-1605,-627,13
-1595,-627,13
-1585,-627,13
-1575,-627,13
-1565,-627,13
-1555,-627,13
-1545,-627,13
-1535,-627,13
-1525,-627,13
-1515,-627,13
-1505,-627,13
-1495,-627,13
-1485,-627,13
-1475,-627,13
-1465,-627,13
-1455,-627,13
-1445,-627,13
-1435,-627,13
-1425,-627,13
-1415,-627,13
-1405,-627,13
-1395,-627,13
-1385,-627,13
-1375,-627,13
-1365,-627,13
-1355,-627,13
-1345,-627,13
-1335,-627,13
-1325,-627,13
-1315,-627,13
-1305,-627,13
-1295,-627,13
-1285,-627,13
-1275,-627,13
-1265,-627,13
-1255,-627,13
-1245,-627,13
-1235,-627,13
-1225,-627,13
-1215,-627,13
-1205,-627,13
-1195,-627,13
-1185,-627,13
-1175,-627,13
-1165,-627,13
-1155,-627,13
-1145,-627,13
-1135,-627,13
-1125,-627,13
-1115,-627,13
-1105,-627,13
-1095,-627,13
-1085,-627,13
-1075,-627,13
-1065,-627,13
-1055,-627,13
-1045,-627,13
-1035,-627,13
-1025,-627,13
-1015,-627,13
-1005,-627,13
-995,-627,13
-985,-627,13
-975,-627,13
-965,-627,13
-955,-627,13
-3275,-617,14
-3265,-617,14
-3255,-617,14
-3245,-617,14
-3235,-617,14
-3225,-617,14
-3215,-617,14
-3205,-617,14
-3195,-617,14
-3185,-617,14
-3175,-617,14
-3165,-617,14
-3155,-617,14
-3145,-617,14
-3135,-617,14
-3125,-617,14
-3115,-617,14
-3105,-617,14
-3095,-617,14
-3085,-617,14
-3075,-617,14
-3065,-617,14
-3055,-617,14
-3045,-617,14
-3035,-617,14
-3025,-617,14
-3015,-617,14
-3005,-617,14
-2995,-617,14
-2985,-617,14
-2975,-617,14
-2965,-617,14
-2955,-617,14
-2945,-617,14
-2935,-617,14
-2925,-617,14
-2915,-617,14
-2905,-617,14
-2895,-617,14
-2885,-617,14
-2875,-617,14
-2865,-617,14
-2855,-617,14
-2845,-617,14
-2835,-617,14
-2825,-617,14
-2815,-617,14
-2805,-617,14
-2795,-617,14
-2785,-617,14
-2775,-617,14
-2765,-617,14
-2755,-617,14
-2745,-617,14
-2735,-617,14
-2725,-617,14
-2715,-617,14
-2705,-617,14
-2695,-617,14
-2685,-617,14
-2675,-617,14
-2665,-617,14
-2655,-617,14
-2645,-617,14
-2635,-617,14
-2625,-617,14
-2615,-617,14
-2605,-617,14
-2595,-617,14
-2585,-617,14
-2575,-617,14
-2565,-617,14
-2555,-617,14
-2545,-617,14
-2535,-617,14
-2525,-617,14
-2515,-617,14
-2505,-617,14
-2495,-617,14
-2485,-617,14
-2475,-617,14
-2465,-617,14
-2455,-617,14
-2445,-617,14
-2435,-617,14
-2425,-617,14
